hw_terminal,vasicek_terminal
0.034175546650780445,0.020075720923514333
0.05939515635028453,0.04529533062301841
0.058042625181361135,0.04394279945409502
0.045947671508928804,0.0318478457816627
0.06343407480827543,0.049334249081009314
0.03678262030172654,0.022682794574460433
0.06052715762784964,0.04642733190058353
0.05063861445132718,0.036538788724061085
0.06732410643953513,0.053224280712269
0.07156270759348965,0.057462881866223524
0.05199086443928764,0.03789103871202153
0.050734010114451084,0.03663418438718497
0.06006501852149213,0.04596519279422604
0.06261081130309278,0.048510985575826664
0.05807969245928558,0.04397986673201947
0.04581200056042993,0.03171217483316381
0.0666017343800189,0.05250190865275282
0.04748551338000803,0.03338568765274191
0.044297338860781715,0.030197513133515604
0.06742182621722058,0.05332200048995449
0.05855938444167529,0.04445955871440918
0.059567927161986875,0.045468101434720756
0.05393102269767464,0.03983119697040851
0.0543180864095813,0.04021826068231518
0.06914887435584646,0.055049048628580365
0.07225433532402131,0.058154509596755215
0.05462152518417686,0.040521699456910754
0.05398402450373969,0.039884198776473576
0.0437840153787582,0.029684189651492082
0.05695276564059389,0.0428529399133278
0.06010933152389977,0.04600950579663366
0.05978855204606132,0.04568872631879522
0.039910327644780946,0.02581050191751484
0.05750892725766135,0.04340910153039523
0.057136345082915554,0.043036519355649464
0.04208015007363547,0.027980324346369354
0.04448144095609943,0.030381615228833307
0.06478179982571969,0.05068197409845358
0.05427661167741718,0.040176785950151055
0.054755621404995826,0.040655795677729714
0.06759342836268306,0.053493602635416956
0.05910900365355508,0.045009177926288974
0.06010466296083324,0.046004837233567124
0.04963172030536184,0.03553189457809571
0.048453038670091146,0.03435321294282503
0.051557485041279515,0.0374576593140134
0.056333089207798344,0.042233263480532225
0.06318183013233392,0.0490820044050678
0.03570594198057319,0.021606116253307064
0.056833333172973566,0.04273350744570746
0.05389081789386606,0.03979099216659994
0.06384532062042311,0.04974549489315703
0.03719607877644564,0.02309625304917954
0.03607610767718178,0.02197628194991566
0.04141873225210693,0.027318906524840827
0.037221356544826126,0.023121530817560017
0.04940418166090707,0.03530435593364097
0.0509529868620977,0.03685316113483161
0.06736797490339554,0.05326814917612941
0.052706754988427015,0.03860692926116089
0.05079317989997728,0.03669335417271116
0.06082300318523912,0.046723177457973004
0.06687397887756467,0.05277415315029856
0.05798821272511877,0.04388838699785264
0.05684016404260404,0.042740338315337946
0.03680280112813687,0.022702975400870747
0.05858836357163218,0.04448853784436607
0.04776635100789846,0.033666525280632346
0.0435814427193207,0.029481616992054586
0.057314241659534325,0.04321441593226821
0.06442445137899407,0.05032462565172796
0.032857886232605465,0.018758060505339336
0.04733105508129633,0.03323122935403021
0.050171652337630525,0.036071826610364406
0.05050102034432959,0.03640119461706348
0.0412760471169211,0.027176221389654996
0.04905110223416258,0.034951276506896466
0.052232237308133395,0.03813241158086729
0.04834894982932433,0.03424912410205821
0.05784322570669332,0.04374339997942721
0.04816775445871317,0.03406792873144706
0.03881932126393574,0.024719495536669613
0.04510500280899841,0.03100517708173229
0.06360973468672931,0.04950990895946321
0.05672852453452501,0.04262869880725889
0.05493609890453176,0.04083627317726564
0.06452196458637925,0.050422138859113126
0.05666606887700305,0.04256624314973693
0.05474652667956441,0.0406467009522983
0.04919338379021154,0.03509355806294544
0.06542587551534941,0.0513260497880833
0.05059751027464957,0.03649768454738347
0.048413456750890795,0.03431363102362469
0.05948679962595656,0.04538697389869045
0.041716515606205304,0.02761668987893918
0.056522201680634106,0.042422375953368
0.06667530228194428,0.052575476554678174
0.06954396772749091,0.0554441420002248
0.04072865860590603,0.026628832878639916
0.07999231340090539,0.0658924876736393
0.06824307351568693,0.054143247788420786
0.0526825482211767,0.038582722493910565
